 0.9998170   180.17 (L= 3 minsim= 90 factor= 5.00)
 0.9998645   167.78 (L= 3 minsim= 63 factor= 4.00)
 0.9998878    75.72 (L= 3 minsim= 63 factor= 2.23)
 0.9998663   115.56 (L= 3 minsim= 63 factor= 3.00)
 0.9998640   235.32 (L= 3 minsim= 63 factor= 5.00)
 0.9999272   311.22 (L= 3 minsim= 21 factor= 4.00)
 0.9998639   155.66 (L= 3 minsim= 21 factor= 2.23)
 0.9999254   231.83 (L= 3 minsim= 21 factor= 3.00)
 0.9999293   387.73 (L= 3 minsim= 21 factor= 5.00)
 0.9998475   154.37 (L= 3 minsim= 71 factor= 4.00)
 0.9998967    70.53 (L= 3 minsim= 71 factor= 2.23)
 0.9998499   107.37 (L= 3 minsim= 71 factor= 3.00)
 0.9998489   216.68 (L= 3 minsim= 71 factor= 5.00)
